name	version	compactsave	rarity	spawnable	minac	maxac	absorbs	speed	reqstr	block	durability	nodurability	level	levelreq	cost	gamble cost	code	namestr	magic lvl	auto prefix	alternategfx	OpenBetaGfx	normcode	ubercode	ultracode	spelloffset	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	setinvfile	rArm	lArm	Torso	Legs	rSPad	lSPad	useable	throwable	stackable	minstack	maxstack	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	quivered	lightradius	belt	quest	missiletype	durwarning	qntwarning	mindam	maxdam	StrBonus	DexBonus	gemoffset	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	mindam	maxdam	nameable
Succubae Skull	100	0	1	1	120	152	0	0	95	10	20	0	81	60	80462	82072	nee	nee		305	ne3	bhm	ne4	ne9	nee	0	10	2	2	1	3	2	flpne3	invne4									0	0	0	0	0	head		item_head	12	item_head	0	0	5	0	0	0	0	0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Bloodlord Skull	100	0	1	1	130	166	0	0	106	12	20	0	85	65	86238	82073	nef	nef		305	ne2	bhm	ne5	nea	nef	0	10	2	2	1	3	2	flpne2	invne5									0	0	0	0	0	head		item_head	12	item_head	0	0	5	0	0	0	0	0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	5	0	xxx	xxx	0	0	1
Stealth Boots	100	0	1	1	3	6	0	0	15	0	12	0	4	1	80	4060	as1	as1			lbt	as1	as1	as6	asb	0	16	2	2	1	2	0	flplbt	invlbt									0	0	0	0	0	asbt		item_boots	12	item_boots	0	0	5	0	0	0	0	0	6	0	3	9	120	120	0	1					255					255	1	2	1	2	20					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	as6	asb	0	0	1
Twilight Treads	100	0	1	1	6	12	0	0	20	0	14	0	8	6	334	6584	as2	as2			vbt	as2	as2	as7	asc	0	16	2	2	1	2	0	flpvbt	invvbt									0	0	0	0	0	asbt		item_boots	12	item_boots	0	0	5	0	0	0	0	0	6	0	4	11	120	120	0	1					255					255					255					255	1	2	1	2	20					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	as7	asc	0	0	1
Hunter's Boots	100	0	2	1	12	20	0	0	30	0	16	0	16	12	854	11062	as3	as3			mbt	as3	as3	as8	asd	0	16	2	2	1	1	0	flpmbt	invmbt									0	0	0	0	0	asbt		item_bootschain	12	item_bootschain	0	0	5	0	0	0	0	0	6	0	7	13	120	120	0	3					255					255					255					255					255					255					255	1	2	1	2	20					255					255					255					255					255					255					255					255					255			1	8	0	as8	asd	0	0	1
Cut Throat Greaves	100	0	3	1	18	28	0	0	38	0	18	0	20	15	1630	20650	as4	as4			mbt	as4	as4	as9	ase	0	16	2	2	1	1	0	flptbt	invtbt									0	0	0	0	0	asbt		item_bootsmetal	12	item_bootsmetal	0	0	5	0	0	0	0	0	6	0	9	18	120	120	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	1	2	20					255					255					255			1	1	0	as9	ase	0	0	1
Grim Greaves	100	0	4	1	26	38	0	0	49	0	24	0	24	18	2954	35939	as5	as5			hbt	as5	as5	asa	asf	0	16	2	2	1	1	0	flphbt	invhbt									0	0	0	0	0	asbt		item_bootsmetal	12	item_bootsmetal	0	0	5	0	0	0	0	0	6	0	11	22	120	120	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	1	2	20					255			1	1	0	asa	asf	0	0	1
Shade Boots	100	0	1	1	60	71	0	0	33	0	12	0	35	26	9230	64102	as6	as6			lbt	as1	as1	as6	asb	0	16	2	2	1	2	0	flplbt	invlbt									0	0	0	0	0	asbt		item_boots	12	item_boots	0	0	5	0	0	0	0	0	6	0	29	51	120	120	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Nightfall Treads	100	0	1	1	70	84	0	0	44	0	14	0	40	30	11393	84859	as7	as7			vbt	as2	as2	as7	asc	0	16	2	2	1	2	0	flpvbt	invvbt									0	0	0	0	0	asbt		item_boots	12	item_boots	0	0	5	0	0	0	0	0	6	0	31	55	120	120	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Enforcer's Boots	100	0	2	1	83	100	0	0	52	0	16	0	46	34	14103	114742	as8	as8			mbt	as3	as3	as8	asd	0	16	2	2	1	1	0	flpmbt	invmbt									0	0	0	0	0	asbt		item_bootschain	12	item_bootschain	0	0	5	0	0	0	0	0	6	0	25	57	120	120	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	8	0	xxx	xxx	0	0	1
Butcher Greaves	100	0	3	1	97	117	0	0	67	0	18	0	51	38	16905	160950	as9	as9			mbt	as4	as4	as9	ase	0	16	2	2	1	1	0	flptbt	invtbt									0	0	0	0	0	asbt		item_bootsmetal	12	item_bootsmetal	0	0	5	0	0	0	0	0	6	0	41	70	120	120	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	0	0	1
Grave Greaves	100	0	4	1	114	137	0	0	86	0	24	0	55	41	20885	223574	asa	asa			hbt	as5	as5	asa	asf	0	16	2	2	1	1	0	flphbt	invhbt									0	0	0	0	0	asbt		item_bootsmetal	12	item_bootsmetal	0	0	5	0	0	0	0	0	6	0	43	88	120	120	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	0	0	1
Night Boots	100	0	1	1	84	103	0	0	65	0	12	0	63	47	28315	269938	asb	asb			lbt	as1	as1	as6	asb	0	16	2	2	1	2	0	flplbt	invlbt									0	0	0	0	0	asbt		item_boots	12	item_boots	0	0	5	0	0	0	0	0	6	0	72	110	120	120	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Midnight Treads	100	0	1	1	100	122	0	0	82	0	14	0	70	52	32271	305620	asc	asc			vbt	as2	as2	as7	asc	0	16	2	2	1	2	0	flpvbt	invvbt									0	0	0	0	0	asbt		item_boots	12	item_boots	0	0	5	0	0	0	0	0	6	0	66	121	120	120	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Slayer's Boots	100	0	2	1	118	143	0	0	93	0	16	0	74	55	36456	352010	asd	asd			mbt	as3	as3	as8	asd	0	16	2	2	1	1	0	flpmbt	invmbt									0	0	0	0	0	asbt		item_bootschain	12	item_bootschain	0	0	5	0	0	0	0	0	6	0	76	130	120	120	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	8	0	xxx	xxx	0	0	1
Executioner Greaves	100	0	2	1	138	166	0	0	107	0	18	0	82	61	41658	420465	ase	ase			mbt	as4	as4	as9	ase	0	16	2	2	1	1	0	flptbt	invtbt									0	0	0	0	0	asbt		item_bootsmetal	12	item_bootsmetal	0	0	5	0	0	0	0	0	6	0	55	160	120	120	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	0	0	1
Death Greaves	100	0	3	1	160	191	0	0	111	0	24	0	85	66	45459	497859	asf	asf			hbt	as5	as5	asa	asf	0	16	2	2	1	1	0	flphbt	invhbt									0	0	0	0	0	asbt		item_bootsmetal	12	item_bootsmetal	0	0	5	0	0	0	0	0	6	0	91	164	120	120	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	0	0	1
Scholar's Hand	100	0	1	1	3	5	0	0	12	0	12	0	4	3	364	4868	so1	so1			lgl	lgl	so1	so6	sob	0	16	2	2	1	2	0	flplgl	invlgl									0	0	0	0	0	sglv		item_gloves	12	item_gloves	0	0	5	0	0	0	0	0	5	0	0	0			0	1					255					255	1	2	1	2	20					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	so6	sob	0	0	1
Apprentice Gloves	100	0	1	1	6	10	0	0	14	0	14	0	8	6	664	7840	so2	so2			vgl	vgl	so2	so7	soc	0	16	2	2	1	2	0	flpvgl	invvgl									0	0	0	0	0	sglv		item_gloves	12	item_gloves	0	0	5	0	0	0	0	0	5	0	0	0			0	1					255					255					255					255	1	2	1	2	20					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	so7	soc	0	0	1
Gypsy Gloves	100	0	2	1	9	15	0	0	18	0	16	0	16	12	2832	21852	so3	so3			mgl	mgl	so3	so8	sod	0	16	2	2	1	1	0	flpmgl	invmgl									0	0	0	0	0	sglv		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	5	0	0	0			0	3					255					255					255					255					255					255					255	1	2	1	2	20					255					255					255					255					255					255					255					255					255			1	1	0	so8	sod	0	0	1
Adept Gauntlets	100	0	3	1	12	20	0	0	20	0	18	0	20	15	3332	29200	so4	so4			mgl	mgl	so4	so9	soe	0	16	2	2	1	1	0	flptgl	invtgl									0	0	0	0	0	sglv		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	1	2	20					255					255					255			1	1	0	so9	soe	0	0	1
Mystic Gauntlets	100	0	4	1	15	25	0	0	25	0	24	0	24	18	5670	48550	so5	so5			hgl	hgl	so5	soa	sof	0	16	2	2	1	1	0	flphgl	invhgl									0	0	0	0	0	sglv		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	1	2	20					255			1	1	0	soa	sof	0	0	1
Alcehmist's Hand	100	0	1	1	33	44	0	0	38	0	12	0	35	26	16300	82061	so6	so6			lgl	lgl	so1	so6	sob	0	16	2	2	1	2	0	flplgl	invlgl									0	0	0	0	0	sglv		item_gloves	12	item_gloves	0	0	5	0	0	0	0	0	5	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Witch's Gloves	100	0	1	1	39	53	0	0	41	0	14	0	40	30	18564	82062	so7	so7			vgl	vgl	so2	so7	soc	0	16	2	2	1	2	0	flpvgl	invvgl									0	0	0	0	0	sglv		item_gloves	12	item_gloves	0	0	5	0	0	0	0	0	5	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Seer Gloves	100	0	2	1	45	62	0	0	47	0	16	0	46	29	27768	82063	so8	so8			mgl	mgl	so3	so8	sod	0	16	2	2	1	1	0	flpmgl	invmgl									0	0	0	0	0	sglv		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	0	0	1
Magus Gauntlets	100	0	3	1	51	71	0	0	50	0	18	0	50	32	29518	82064	so9	so9			mgl	mgl	so4	so9	soe	0	16	2	2	1	1	0	flptgl	invtgl									0	0	0	0	0	sglv		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	0	0	1
Sorcerous Gauntlets	100	0	4	1	57	80	0	0	58	0	24	0	55	41	38127	82065	soa	soa			hgl	hgl	so5	soa	sof	0	16	2	2	1	1	0	flphgl	invhgl									0	0	0	0	0	sglv		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	0	0	1
Sage's Hand	100	0	1	1	65	84	0	0	77	0	12	0	62	46	61755	413914	sob	sob			lgl	lgl	so1	so6	sob	0	16	2	2	1	2	0	flplgl	invlgl									0	0	0	0	0	sglv		item_gloves	12	item_gloves	0	0	5	0	0	0	0	0	5	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Wizard's Gloves	100	0	1	1	75	97	0	0	82	0	14	0	69	51	68617	413915	soc	soc			vgl	vgl	so2	so7	soc	0	16	2	2	1	2	0	flpvgl	invvgl									0	0	0	0	0	sglv		item_gloves	12	item_gloves	0	0	5	0	0	0	0	0	5	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Tarot Gloves	100	0	2	1	85	110	0	0	91	0	16	0	76	57	79730	413916	sod	sod			mgl	mgl	so3	so8	sod	0	16	2	2	1	1	0	flpmgl	invmgl									0	0	0	0	0	sglv		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	5	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	0	0	1
Archmagus Gauntlets	100	0	2	1	95	123	0	0	95	0	18	0	83	62	86575	413917	soe	soe			mgl	mgl	so4	so9	soe	0	16	2	2	1	1	0	flptgl	invxtg									0	0	0	0	0	sglv		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	5	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	0	0	1
Arcane Gauntlets	100	0	3	1	105	136	0	0	106	0	24	0	85	66	92143	413918	sof	sof			hgl	hgl	so5	soa	sof	0	16	2	2	1	1	0	flphgl	invxgl									0	0	0	0	0	sglv		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	5	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	0	0	1
Lithe Belt	100	0	1	1	6	9	9	0	19	0	12	0	4	3	320	4750	zo1	zo1			lbl	lbl	zo1	zo6	zob	0	16	2	1	1	2	2	flplbl	invlbl									0	0	0	0	0	zblt		item_lightarmor	12	item_lightarmor	0	0	5	0	0	1	0	0	4	0	0	0			0	1					255					255	1	2	1	2	20					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	zo6	zob	0	0	1
Maiden Strap	100	0	1	1	12	18	18	0	26	0	14	0	8	6	750	8250	zo2	zo2			vbl	vbl	zo2	zo7	zoc	0	16	2	1	1	2	2	flpvbl	invvbl									0	0	0	0	0	zblt		item_belt	12	item_belt	0	0	5	0	0	4	0	0	4	0	0	0			0	1					255					255					255					255	1	2	1	2	20					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	zo7	zoc	0	0	1
Sisterhood's Cord	100	0	2	1	18	26	27	0	34	0	16	0	16	12	2750	20750	zo3	zo3			mbl	mbl	zo3	zo8	zod	0	16	2	1	1	1	2	flpmbl	invmbl									0	0	0	0	0	zblt		item_belt	12	item_belt	0	0	5	0	0	0	0	0	4	0	0	0			0	1					255					255					255					255					255					255					255	1	2	1	2	20					255					255					255					255					255					255					255					255					255			5	8	0	zo8	zod	0	0	1
Reflexive Loop	100	0	2	1	24	34	36	0	41	0	18	0	20	15	3420	29360	zo4	zo4			mbl	mbl	zo4	zo9	zoe	0	16	2	1	1	1	2	flptbl	invtbl									0	0	0	0	0	zblt		item_belt	12	item_belt	0	0	5	0	0	5	0	0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	1	2	20					255					255					255			5	8	0	zo9	zoe	0	0	1
Ceremonial Wrap	100	0	3	1	30	42	45	0	49	0	24	0	24	18	5785	49280	zo5	zo5			hbl	hbl	zo5	zoa	zof	0	16	2	1	1	1	2	flphbl	invhbl									0	0	0	0	0	zblt		item_belt	12	item_belt	0	0	5	0	0	3	0	0	4	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	1	2	20					255			5	8	0	zoa	zof	0	0	1
Pliant Belt	100	0	1	1	35	46	45	0	44	0	12	0	35	26	16603	82061	zo6	zo6			lbl	lbl	zo1	zo6	zob	0	16	2	1	1	2	2	flplbl	invlbl									0	0	0	0	0	zblt		item_lightarmor	12	item_lightarmor	0	0	5	0	0	6	0	0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Maiden Coil	100	0	1	1	46	60	60	0	55	0	14	0	40	30	21378	82062	zo7	zo7			vbl	vbl	zo2	zo7	zoc	0	16	2	1	1	2	2	flpvbl	invvbl									0	0	0	0	0	zblt		item_belt	12	item_belt	0	0	5	0	0	6	0	0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Matron's Cord	100	0	2	1	57	74	75	0	66	0	16	0	46	29	30063	82063	zo8	zo8			mbl	mbl	zo3	zo8	zod	0	16	2	1	1	1	2	flpmbl	invmbl									0	0	0	0	0	zblt		item_belt	12	item_belt	0	0	5	0	0	6	0	0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Athletic Loop	100	0	2	1	68	74	90	0	77	0	18	0	50	32	36398	82064	zo9	zo9			mbl	mbl	zo4	zo9	zoe	0	16	2	1	1	1	2	flptbl	invtbl									0	0	0	0	0	zblt		item_belt	12	item_belt	0	0	5	0	0	6	0	0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Ceremonial Strap	100	0	3	1	79	102	105	0	88	0	24	0	55	41	46633	82065	zoa	zoa			hbl	hbl	zo5	zoa	zof	0	16	2	1	1	1	2	flphbl	invhbl									0	0	0	0	0	zblt		item_belt	12	item_belt	0	0	5	0	0	6	0	0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Deft Belt	100	0	1	1	70	89	90	0	80	0	12	0	62	46	60650	413918	zob	zob			lbl	lbl	zo1	zo6	zob	0	16	2	1	1	2	2	flplbl	invlbl									0	0	0	0	0	zblt		item_lightarmor	12	item_lightarmor	0	0	5	0	0	6	0	0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Maiden Girdle	100	0	1	1	85	107	110	0	97	0	14	0	69	51	68211	413919	zoc	zoc			vbl	vbl	zo2	zo7	zoc	0	16	2	1	1	2	2	flpvbl	invvbl									0	0	0	0	0	zblt		item_belt	12	item_belt	0	0	5	0	0	6	0	0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Matriarch's Cord	100	0	2	1	100	125	130	0	113	0	16	0	76	57	78881	413920	zod	zod			mbl	mbl	zo3	zo8	zod	0	16	2	1	1	1	2	flpmbl	invmbl									0	0	0	0	0	zblt		item_belt	12	item_belt	0	0	5	0	0	6	0	0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Dextrous Loop	100	0	2	1	115	143	150	0	130	0	18	0	83	62	88278	413921	zoe	zoe			mbl	mbl	zo4	zo9	zoe	0	16	2	1	1	1	2	flptbl	invtbl									0	0	0	0	0	zblt		item_belt	12	item_belt	0	0	5	0	0	6	0	0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
Ceremonial Belt	100	0	3	1	130	161	170	0	147	0	24	0	85	66	97844	413922	zof	zof			hbl	hbl	zo5	zoa	zof	0	16	2	1	1	1	2	flphbl	invhbl									0	0	0	0	0	zblt		item_belt	12	item_belt	0	0	5	0	0	6	0	0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	0	0	1
